Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
2021-07-29,16040.5,16082.55,16013.8,16045.2,693097698.0,37242.07
2021-07-30,16073.55,16138.65,16022.0,16040.15,694452404.0,38723.11
2021-08-02,16151.8,16174.95,16112.8,16166.95,538271694.0,28453.45
2021-08-03,16235.4,16415.95,16201.9,16399.95,624661069.0,35066.31
2021-08-04,16465.55,16544.7,16448.85,16494.55,709009956.0,39864.52
2021-08-05,16526.35,16566.2,16430.9,16520.5,689345101.0,37974.97
2021-08-06,16533.75,16564.0,16463.0,16476.55,602511419.0,33880.79
2021-08-09,16524.05,16554.45,16404.9,16483.45,431980427.0,25642.86
2021-08-10,16505.0,16578.65,16407.5,16493.85,533828340.0,29732.1
2021-08-11,16535.45,16547.75,16345.5,16490.15,593572198.0,30021.65
2021-08-12,16512.0,16577.8,16485.7,16569.3,495346726.0,25968.24
2021-08-13,16591.85,16731.2,16582.9,16716.15,566602415.0,35835.76
2021-08-16,16709.15,16769.3,16667.55,16748.0,438699908.0,28818.31
2021-08-17,16733.65,16819.55,16680.5,16805.15,612896600.0,38699.52
2021-08-18,16876.6,16897.3,16749.95,16778.8,530941669.0,34303.92
2021-08-20,16599.0,16724.6,16586.6,16642.15,653147372.0,41115.81
2021-08-23,16784.25,16784.8,16574.1,16673.35,630187725.0,34679.57
2021-08-24,16744.6,16825.7,16678.4,16808.0,612740257.0,34331.59
2021-08-25,16844.8,16896.45,16809.4,16830.1,522397392.0,30221.47
2021-08-26,16834.65,16888.85,16804.85,16841.6,527918913.0,30525.11
2021-08-27,16858.75,16945.5,16782.8,16930.85,442822464.0,28410.88
2021-08-30,17003.4,17183.05,16993.35,17164.2,546625136.0,30986.6
2021-08-31,17182.9,17394.6,17153.4,17373.1,774594698.0,52065.64
2021-09-01,17432.65,17470.65,17321.7,17343.3,615273961.0,36052.0
2021-09-02,17363.15,17515.55,17328.6,17504.6,568003449.0,31606.5
2021-09-03,17542.5,17613.5,17487.6,17597.45,541096268.0,31512.38
2021-09-06,17677.6,17695.75,17613.85,17641.0,402722253.0,27498.45
2021-09-07,17669.4,17691.15,17542.8,17618.7,438514793.0,26292.13
2021-09-08,17633.8,17647.95,17521.85,17626.2,542876868.0,30786.31
2021-09-09,17591.25,17663.35,17579.55,17652.9,427076245.0,23727.78
2021-09-13,17649.95,17669.25,17558.15,17648.6,456703597.0,24801.54
2021-09-14,17716.45,17733.25,17666.15,17678.45,1156986556.0,27604.77
2021-09-15,17694.6,17823.0,17690.95,17809.5,891381931.0,32615.31
2021-09-16,17838.25,17941.2,17808.85,17925.05,1733583827.0,40417.91
2021-09-17,17997.3,18072.5,17814.8,17864.55,1411683174.0,58056.5
2021-09-20,17719.65,17888.7,17619.65,17654.1,680330835.0,33120.38
2021-09-21,17696.0,17834.4,17577.1,17817.95,664499985.0,37902.57
2021-09-22,17838.85,17875.95,17787.0,17817.7,546864061.0,29720.12
2021-09-23,17939.85,18104.95,17917.3,18085.8,614465982.0,36466.14
2021-09-24,18159.65,18204.05,18054.6,18090.2,662104327.0,42665.57
2021-09-27,18167.9,18168.05,18028.0,18085.55,523832714.0,33468.28
2021-09-28,18135.9,18141.55,17811.2,17973.15,764833646.0,36815.85
2021-09-29,17881.7,17998.15,17834.8,17926.05,1015094815.0,42341.38
2021-09-30,17939.35,17962.55,17814.95,17845.1,774914523.0,36817.36
2021-10-01,17768.0,17802.25,17686.6,17778.55,847071913.0,30320.4
2021-10-04,17867.8,17992.25,17837.35,17956.75,702640441.0,31330.9
2021-10-05,17934.55,18093.2,17912.35,18082.8,790877229.0,32127.41
2021-10-06,18130.35,18157.45,17873.55,17905.85,830428886.0,34443.31
2021-10-07,18072.5,18122.4,18031.5,18058.0,785757555.0,36243.73
2021-10-08,18154.0,18195.3,18092.55,18141.7,689834891.0,31536.64
2021-10-11,18128.7,18289.45,18100.7,18198.9,683323566.0,36616.69
2021-10-12,18181.55,18275.0,18125.2,18258.85,724211945.0,35552.67
2021-10-13,18365.9,18469.1,18323.35,18433.2,901778939.0,44813.37
2021-10-14,18543.05,18621.6,18525.8,18610.35,976710994.0,49481.0
2021-10-18,18789.3,18807.5,18717.65,18734.9,1593724188.0,52503.55
2021-10-19,18869.65,18870.7,18604.1,18646.15,940417482.0,44209.69
2021-10-20,18665.05,18678.75,18399.75,18467.75,832368230.0,41676.2
2021-10-21,18587.2,18588.45,18240.2,18374.1,1048565491.0,43579.1
2021-10-22,18426.35,18502.85,18203.0,18285.15,988154975.0,36725.21
2021-10-25,18396.2,18406.15,18096.65,18272.4,1004845866.0,44464.05
2021-10-26,18301.0,18463.85,18260.75,18425.15,946700657.0,39259.83
2021-10-27,18457.2,18515.8,18348.25,18390.05,823745656.0,40497.79
2021-10-28,18368.25,18369.65,17971.6,18028.1,1102473497.0,42430.8
2021-10-29,18010.55,18114.5,17782.45,17880.8,913928498.0,40947.94
2021-11-01,17996.55,18156.45,17901.5,18134.6,806188031.0,35344.54
2021-11-02,18174.7,18211.0,18062.1,18101.0,664609217.0,32863.23
2021-11-03,18161.2,18200.0,17979.85,18066.95,680169466.0,34905.3
2021-11-04,18176.7,18188.2,18139.9,18156.15,119592729.0,4859.71
2021-11-08,18280.75,18339.65,18079.45,18320.65,706457009.0,40751.72
2021-11-09,18338.35,18364.6,18240.8,18309.05,608884160.0,33224.61
2021-11-10,18238.0,18335.2,18191.6,18291.75,661938185.0,33257.82
2021-11-11,18248.5,18252.6,18085.5,18156.8,570489700.0,28985.56
2021-11-12,18266.75,18407.45,18197.9,18389.5,473379047.0,31386.43
2021-11-15,18438.25,18498.7,18364.4,18401.65,485662765.0,27551.06
2021-11-16,18420.25,18425.8,18260.85,18301.45,506128195.0,31602.06
2021-11-17,18244.05,18338.35,18189.45,18211.35,505043036.0,32705.81
2021-11-18,18208.6,18260.6,17979.3,18059.5,671098013.0,33077.36
2021-11-22,18096.9,18103.5,17561.6,17708.55,740474645.0,40093.15
2021-11-23,17581.55,17865.7,17518.95,17823.5,956126397.0,45357.51
2021-11-24,17870.5,17917.1,17673.1,17733.0,570430991.0,32029.4
2021-11-25,17739.55,17884.95,17657.65,17861.65,531107649.0,30724.25
2021-11-26,17665.1,17683.5,17297.15,17340.5,744895684.0,40220.37
2021-11-29,17351.65,17448.75,17060.7,17339.15,661311253.0,36489.1
2021-11-30,17333.75,17611.4,17216.6,17270.25,978145103.0,54271.93
2021-12-01,17381.4,17482.65,17338.6,17444.45,626397053.0,31734.09
2021-12-02,17465.9,17694.3,17434.7,17675.0,526193475.0,30004.14
2021-12-03,17701.25,17764.15,17477.75,17493.7,567503105.0,30536.87
2021-12-06,17511.3,17517.9,17175.55,17197.5,525103845.0,23914.61
2021-12-07,17332.25,17535.4,17275.95,17464.95,772073633.0,29119.32
2021-12-08,17595.55,17766.1,17589.8,17751.9,564947557.0,29023.25
2021-12-09,17805.8,17824.2,17667.1,17797.8,803595454.0,26497.91
2021-12-10,17760.45,17821.15,17699.05,17802.6,701944295.0,24546.14
2021-12-13,17918.85,17941.35,17653.6,17664.85,752835906.0,29317.51
2021-12-14,17586.7,17677.4,17528.05,17637.7,623847228.0,29548.85
2021-12-15,17637.45,17662.95,17505.8,17526.35,489150253.0,23112.92
2021-12-16,17674.35,17680.8,17480.15,17539.3,501005246.0,23934.17
2021-12-17,17559.85,17578.75,17231.7,17249.0,677580927.0,39340.4
2021-12-20,17084.6,17097.0,16653.6,16856.2,707076359.0,33049.25
2021-12-21,17011.85,17192.95,16950.2,17037.75,531631132.0,26477.11
2021-12-22,17135.65,17248.45,17096.6,17232.8,503898252.0,23143.66
2021-12-23,17346.7,17398.35,17303.05,17360.65,433625376.0,21980.0
2021-12-24,17434.25,17441.55,17192.7,17273.65,438101332.0,20313.88
2021-12-27,17214.15,17374.8,17103.95,17351.8,363990750.0,17539.55
2021-12-28,17444.55,17517.85,17428.1,17501.75,393668030.0,19191.98
2021-12-29,17491.05,17552.7,17444.6,17478.8,416809053.0,18643.75
2021-12-30,17465.25,17516.05,17413.2,17449.3,593559976.0,27373.05
2021-12-31,17488.45,17659.55,17485.95,17618.8,371496953.0,19173.22
2022-01-03,17654.45,17894.15,17651.45,17874.0,575683312.0,21144.43
2022-01-04,17934.5,18051.5,17831.5,18030.95,674492688.0,24882.48
2022-01-05,18044.3,18164.7,17974.9,18147.5,789824157.0,31237.94
2022-01-06,17997.6,18025.25,17889.75,17985.6,550858346.0,29011.07
2022-01-07,18035.7,18140.85,17944.4,18053.95,591465718.0,28020.37
2022-01-10,18146.2,18243.25,18109.75,18229.1,543921895.0,27160.04
2022-01-11,18225.7,18295.0,18181.4,18275.15,569932171.0,28895.5
2022-01-12,18390.85,18443.8,18346.95,18430.25,492317459.0,30033.47
2022-01-13,18478.55,18495.65,18385.0,18482.45,643144164.0,35865.39
2022-01-14,18411.2,18515.1,18348.4,18485.7,454768633.0,27817.29
2022-01-17,18471.6,18553.4,18456.55,18543.2,480741724.0,30342.88
2022-01-18,18577.7,18595.15,18302.95,18331.7,542803602.0,30424.25
2022-01-19,18349.55,18349.55,18114.85,18179.7,623258579.0,35196.24
2022-01-20,18168.25,18187.6,17915.75,18021.1,514640853.0,33976.91
2022-01-21,17882.35,17953.6,17721.3,17856.15,584307648.0,34657.04
2022-01-24,17821.55,17841.4,17197.0,17353.45,824077868.0,38721.8
2022-01-25,17200.4,17519.6,17030.45,17489.15,697193637.0,40590.29
2022-01-27,17281.7,17376.85,17069.75,17302.35,870932337.0,47574.6
2022-01-28,17405.55,17587.6,17289.2,17314.7,753065462.0,38478.22
2022-01-31,17516.9,17623.25,17479.65,17547.4,643934374.0,33612.85
2022-02-01,17731.55,17826.15,17464.25,17796.25,851158008.0,39287.21
2022-02-02,17920.05,18012.25,17889.15,17998.75,654342247.0,31702.97
2022-02-03,17985.1,17996.3,17749.4,17794.7,582898924.0,28730.91
2022-02-04,17826.25,17858.2,17701.2,17755.3,625558256.0,28816.69
2022-02-07,17710.05,17791.7,17382.8,17477.65,792391604.0,31740.46
2022-02-08,17543.2,17572.7,17298.35,17509.8,761377909.0,32643.62
2022-02-09,17612.55,17720.9,17583.0,17707.85,546252731.0,26859.49
2022-02-10,17794.0,17869.1,17665.7,17842.9,623070495.0,30764.24
2022-02-11,17694.4,17696.95,17541.65,17606.6,552477065.0,30510.64
2022-02-14,17293.1,17318.45,17026.4,17060.7,675019407.0,33199.18
2022-02-15,17147.9,17582.9,17037.6,17560.55,653393865.0,32898.01
2022-02-16,17626.25,17706.1,17481.65,17530.65,525193322.0,27626.91
2022-02-17,17608.45,17657.1,17457.2,17524.45,481500002.0,25243.97
2022-02-18,17456.7,17586.35,17439.05,17472.9,428511837.0,21855.55
2022-02-21,17389.55,17532.4,17251.85,17379.1,449219806.0,24412.25
2022-02-22,17012.75,17321.15,17009.3,17276.5,647475236.0,32059.68
2022-02-23,17378.95,17413.3,17240.0,17273.45,495074727.0,24262.53
2022-02-24,16742.8,16897.85,16384.45,16428.05,1217075206.0,50092.19
2022-02-25,16703.0,16955.5,16676.6,16872.35,856270671.0,34646.99
2022-02-28,16701.7,17035.15,16568.45,17016.55,894962316.0,44527.78
2022-03-02,16826.25,16930.2,16732.05,16855.7,990392072.0,49111.73
2022-03-03,16991.0,17032.95,16708.1,16761.6,891718687.0,42033.84
2022-03-04,16610.75,16700.55,16384.25,16482.85,876335255.0,44092.48
2022-03-07,16116.1,16180.6,15938.75,16086.95,1011359532.0,47086.14
2022-03-08,15991.45,16267.05,15901.1,16251.65,970057628.0,48120.94
2022-03-09,16328.4,16648.1,16245.75,16571.55,862927767.0,44128.55
2022-03-10,16979.85,16979.85,16689.8,16835.5,947887015.0,45227.8
2022-03-11,16773.6,16928.25,16717.0,16877.7,648813389.0,31852.74
2022-03-14,16882.5,17092.15,16833.1,17076.6,646865590.0,32476.01
2022-03-15,17107.75,17136.9,16764.25,16873.45,757602885.0,39162.15
2022-03-16,17086.0,17209.5,17052.6,17198.0,536867561.0,28773.54
2022-03-17,17422.35,17553.7,17394.25,17505.4,1534521770.0,47278.29
2022-03-21,17550.5,17576.5,17306.6,17323.65,642894568.0,31109.92
2022-03-22,17329.55,17518.25,17195.6,17499.2,661587380.0,35430.7
2022-03-23,17593.4,17625.9,17399.8,17446.05,665051234.0,33853.19
2022-03-24,17305.85,17494.15,17301.8,17429.95,547125259.0,32265.4
2022-03-25,17500.85,17506.95,17287.85,17370.5,501916257.0,27859.31
2022-03-28,17404.8,17434.8,17213.8,17422.15,592729810.0,27627.63
2022-03-29,17500.45,17541.25,17438.4,17523.6,555541052.0,27711.18
2022-03-30,17665.6,17718.05,17589.15,17684.3,1071575198.0,41606.55
2022-03-31,17710.75,17752.55,17627.35,17660.35,545400626.0,32202.79
2022-04-01,17643.9,17912.7,17631.1,17879.5,542934164.0,29132.51
2022-04-04,18010.3,18281.95,17994.9,18256.1,625460745.0,47518.83
2022-04-05,18294.25,18327.75,18159.85,18195.1,574202231.0,37887.72
2022-04-06,18089.3,18154.05,18042.85,18075.1,633715622.0,33765.24
2022-04-07,18006.65,18092.3,17906.1,17920.8,598781985.0,35577.11
2022-04-08,17993.65,18144.35,17906.55,18089.3,526966875.0,35438.36
2022-04-11,18062.45,18114.55,17992.95,18032.4,485791794.0,31029.93
2022-04-12,17965.3,17970.95,17786.95,17877.55,526484060.0,35744.67
2022-04-13,17956.2,18017.3,17816.2,17835.2,452942627.0,27170.1
2022-04-18,17566.0,17615.05,17440.6,17565.95,592984885.0,38703.03
2022-04-19,17662.55,17687.45,17199.5,17330.4,649407575.0,45457.05
2022-04-20,17425.2,17553.95,17353.9,17496.65,489476021.0,34308.89
2022-04-21,17602.6,17766.9,17578.0,17750.2,485141842.0,33655.36
2022-04-22,17610.3,17678.25,17518.85,17541.1,433798621.0,32584.12
2022-04-25,17373.15,17403.9,17236.45,17300.35,526765371.0,30431.12
2022-04-26,17472.1,17600.45,17429.85,17577.8,455170139.0,30243.58
2022-04-27,17453.55,17484.15,17321.1,17398.55,460394240.0,32337.73
2022-04-28,17557.6,17687.5,17429.2,17615.4,491821341.0,35034.66
2022-04-29,17703.1,17741.4,17404.9,17457.2,535222033.0,37123.71
2022-05-02,17286.65,17439.9,17269.85,17419.45,427130292.0,26350.33
2022-05-04,17451.15,17483.8,16944.55,17004.05,546540108.0,34403.99
2022-05-05,17186.35,17270.6,16978.65,17016.6,472621694.0,28197.7
2022-05-06,16740.1,16807.1,16654.25,16729.55,573858432.0,33593.42
2022-05-09,16549.25,16694.6,16441.4,16581.8,497883224.0,29782.5
2022-05-10,16533.4,16653.85,16426.9,16466.25,510072619.0,29574.33
2022-05-11,16502.45,16576.4,16204.25,16399.7,592900794.0,30933.52
2022-05-12,16263.2,16281.05,15946.15,16023.9,733925567.0,32837.71
2022-05-13,16200.6,16315.0,15941.1,15986.5,710184455.0,35898.01
2022-05-16,16062.65,16199.25,15946.8,16079.0,505410516.0,27053.6
2022-05-17,16166.0,16522.65,16152.5,16498.5,542283371.0,30112.55
2022-05-18,16566.7,16655.45,16461.6,16485.8,585374209.0,32363.37
2022-05-19,16146.7,16213.1,16015.3,16047.35,545567722.0,31225.45
2022-05-20,16290.2,16491.1,16253.55,16476.7,464256953.0,29386.07
2022-05-23,16504.6,16612.15,16382.1,16409.75,634014394.0,32791.08
2022-05-24,16428.6,16460.0,16262.35,16312.3,677681453.0,29461.88
2022-05-25,16384.3,16409.3,16167.5,16187.15,567619247.0,28159.16
2022-05-26,16267.6,16382.85,16046.55,16341.9,627926035.0,36566.17
2022-05-27,16473.3,16534.55,16388.7,16516.8,491131646.0,28092.97
2022-05-30,16692.2,16860.4,16672.6,16838.15,571015506.0,29119.35
2022-05-31,16761.55,16883.6,16702.45,16767.5,1144620956.0,71530.65
2022-06-01,16772.05,16831.2,16601.85,16688.95,542486555.0,26928.77
2022-06-02,16650.25,16810.55,16613.65,16794.75,477082918.0,26886.39
2022-06-03,16928.45,16953.65,16705.75,16721.5,427464828.0,28876.7
2022-06-06,16671.3,16741.2,16565.5,16701.2,414372254.0,23349.71
2022-06-07,16602.1,16619.05,16489.15,16550.7,419140740.0,23739.8
2022-06-08,16610.75,16649.75,16425.8,16492.2,454696117.0,24656.16
2022-06-09,16402.5,16631.15,16374.45,16616.4,416144425.0,22724.16
2022-06-10,16426.3,16465.3,16322.55,16353.5,375325403.0,23656.92
2022-06-13,16033.65,16044.5,15850.85,15936.05,420540506.0,25708.2
2022-06-14,15848.95,16034.55,15822.6,15905.6,454448361.0,26709.27
2022-06-15,15918.1,15966.0,15858.35,15874.9,338347631.0,20382.93
2022-06-16,16021.85,16046.05,15518.0,15543.35,498161175.0,28051.1
2022-06-17,15452.8,15575.95,15344.55,15445.8,652569522.0,38732.85
2022-06-20,15489.5,15517.8,15336.05,15481.95,524329439.0,25462.43
2022-06-21,15593.4,15845.45,15558.7,15793.15,521560028.0,25417.22
2022-06-22,15702.45,15718.35,15528.55,15555.3,441506472.0,22047.54
2022-06-23,15594.8,15775.8,15515.8,15704.8,475793154.0,26970.35
2022-06-24,15809.6,15895.3,15773.65,15858.3,427456361.0,24183.78
2022-06-27,16082.45,16086.95,15974.4,15990.3,481338651.0,23974.78
2022-06-28,15919.3,16045.05,15857.0,16008.85,567291320.0,25296.59
2022-06-29,15857.1,16013.8,15845.45,15952.75,709577920.0,29494.83
2022-06-30,15933.95,16047.75,15881.0,15929.4,615442410.0,31146.45
2022-07-01,15861.6,15966.05,15679.3,15925.95,662502616.0,32550.37
2022-07-04,15894.7,16033.9,15844.65,16018.15,506472533.0,25114.55
2022-07-05,16093.55,16209.3,15973.35,16001.6,460877735.0,25068.66
2022-07-06,16009.3,16217.2,15990.15,16196.25,509781748.0,29706.06
2022-07-07,16322.15,16355.75,16251.65,16339.1,537405844.0,27777.66
2022-07-08,16475.85,16477.35,16353.1,16424.0,466291324.0,26001.38
2022-07-11,16346.75,16491.1,16331.2,16465.1,474969741.0,28076.14
2022-07-12,16380.15,16421.95,16293.8,16323.5,468966651.0,23378.99
2022-07-13,16396.95,16411.55,16220.15,16237.25,460657028.0,26495.62
2022-07-14,16294.75,16329.55,16115.65,16213.05,448960438.0,26821.76
2022-07-15,16287.85,16334.65,16204.05,16317.2,438198765.0,25880.37
2022-07-18,16423.85,16559.2,16415.15,16548.15,437767537.0,25720.07
2022-07-19,16460.95,16634.35,16460.95,16614.05,460307041.0,24649.11
2022-07-20,16829.05,16846.95,16744.3,16773.7,585700102.0,30439.11
2022-07-21,16777.25,16904.4,16737.8,16881.7,444196300.0,28312.0
2022-07-22,16940.2,17002.9,16872.4,16970.7,380785902.0,25046.15
2022-07-25,16924.3,16960.3,16825.45,16892.1,613885963.0,26522.28
2022-07-26,16896.4,16899.0,16710.0,16733.3,785774747.0,27954.21
2022-07-27,16724.0,16900.95,16687.25,16889.55,736827380.0,24919.82
2022-07-28,17016.1,17186.4,16985.15,17169.7,865342477.0,35944.72
2022-07-29,17317.35,17413.85,17266.0,17400.75,855219782.0,37250.02
2022-08-01,17487.65,17614.2,17396.0,17598.8,758307716.0,30796.3
2022-08-02,17576.05,17656.9,17489.8,17618.25,1129136383.0,32728.33
2022-08-03,17621.25,17665.35,17487.7,17646.0,1101499402.0,32366.56
2022-08-04,17723.5,17753.85,17420.4,17652.95,997639204.0,33681.46
2022-08-05,17699.35,17747.4,17625.35,17655.5,1079704008.0,32477.93
2022-08-08,17664.2,17799.9,17621.15,17784.8,589792852.0,25588.64
2022-08-10,17829.45,17829.45,17695.8,17784.9,706978275.0,28925.48
2022-08-11,17955.9,17962.35,17883.1,17913.95,641188659.0,27609.58
2022-08-12,17916.65,17982.9,17857.75,17956.8,853801337.0,27596.08
2022-08-16,18056.25,18118.45,18028.1,18107.25,761850006.0,30089.29
2022-08-17,18154.2,18258.15,18125.85,18235.55,770958783.0,31696.92
2022-08-18,18195.65,18277.1,18156.3,18264.4,771766329.0,29266.16
2022-08-19,18281.6,18304.7,18026.6,18071.1,815902704.0,34665.63
2022-08-22,18001.3,18007.1,17767.25,17792.45,703536891.0,29513.94
2022-08-23,17654.5,17926.95,17644.6,17878.4,689334291.0,30389.71
2022-08-24,17832.85,17933.1,17790.9,17917.3,570026886.0,26750.18
2022-08-25,17992.8,18044.85,17813.8,17847.65,592190669.0,26539.97
2022-08-26,17949.1,18017.45,17855.95,17893.8,585676675.0,24915.38
2022-08-29,17499.75,17730.1,17486.85,17666.45,522831347.0,26926.25
2022-08-30,17776.75,18131.3,17766.85,18112.4,688366974.0,37000.16
2022-09-01,17858.45,18063.9,17850.15,17924.3,709690218.0,35784.27
2022-09-02,17989.5,18029.4,17871.2,17916.0,565765282.0,28125.9
2022-09-05,17928.8,18041.65,17922.95,18021.65,475941550.0,23289.86
2022-09-06,18061.9,18125.05,17955.25,18031.3,633633612.0,26673.32
2022-09-07,17906.65,18036.75,17874.65,18008.1,629120244.0,33568.13
2022-09-08,18135.85,18178.2,18067.85,18168.85,640331216.0,31691.32
2022-09-09,18298.9,18298.9,18148.5,18198.1,625387683.0,29161.91
2022-09-12,18257.85,18352.8,18255.55,18319.8,498666726.0,25730.73
2022-09-13,18429.05,18471.05,18393.45,18453.7,677479930.0,31054.33
2022-09-14,18147.6,18486.95,18147.6,18405.6,817958520.0,40791.57
2022-09-15,18459.9,18505.2,18282.75,18316.9,672747588.0,35045.74
2022-09-16,18239.15,18259.1,17898.3,17938.1,1046329817.0,52993.84
2022-09-19,17958.3,18080.65,17828.75,18025.25,633455394.0,31892.7
2022-09-20,18180.9,18329.0,18161.35,18222.1,599208501.0,31251.04
2022-09-21,18180.55,18255.45,18041.15,18091.9,544116980.0,31655.4
2022-09-22,17988.5,18111.45,17914.15,18030.4,571313506.0,30559.46
2022-09-23,18004.95,18050.1,17686.05,17718.45,683135801.0,32096.96
2022-09-26,17549.0,17576.4,17329.3,17374.8,831865971.0,37167.46
2022-09-27,17469.9,17544.15,17290.85,17366.4,651351673.0,31863.36
2022-09-28,17229.0,17401.4,17179.25,17219.55,621529309.0,29101.16
2022-09-29,17361.85,17403.55,17139.25,17167.75,747058800.0,39217.71
2022-09-30,17146.95,17518.1,17080.65,17438.6,655068180.0,35737.16
2022-10-03,17448.7,17469.9,17137.3,17190.9,495344880.0,29440.96
2022-10-04,17470.75,17602.05,17444.4,17589.3,431258383.0,26280.47
2022-10-06,17700.85,17750.6,17647.4,17662.8,502210149.0,28450.2
2022-10-07,17624.6,17660.15,17532.9,17641.45,541688572.0,24616.71
2022-10-10,17419.2,17596.15,17380.6,17553.15,450287642.0,22148.86
2022-10-11,17582.2,17585.75,17251.15,17285.85,494692294.0,28506.85
2022-10-12,17330.8,17440.45,17249.9,17423.4,451989351.0,24151.61
2022-10-13,17393.0,17417.15,17247.4,17302.15,446348804.0,23069.01
2022-10-14,17612.85,17620.85,17418.55,17432.55,419109863.0,23200.22
2022-10-17,17395.2,17580.25,17335.5,17560.5,396284150.0,23433.54
2022-10-18,17685.15,17774.0,17681.85,17741.2,526689417.0,25120.21
2022-10-19,17822.65,17862.05,17721.25,17756.25,405708189.0,23642.23
2022-10-20,17670.6,17850.8,17665.9,17829.45,477837828.0,25037.56
2022-10-21,17887.95,17915.25,17751.25,17808.8,500352198.0,30934.45
2022-10-24,17973.75,18008.5,17926.95,17951.3,79957768.0,4766.25
2022-10-25,18023.9,18027.3,17871.0,17887.4,495935445.0,26465.47
2022-10-27,18002.05,18027.95,17899.65,17989.0,577654252.0,32358.75
2022-10-28,18011.3,18065.05,17950.1,18017.2,468200586.0,25803.05
2022-10-31,18133.75,18256.65,18125.1,18243.4,481944829.0,28668.88
2022-11-01,18354.9,18397.55,18290.35,18383.2,576440671.0,34730.25
2022-11-02,18413.0,18413.9,18287.35,18322.4,468157775.0,27084.98
2022-11-03,18206.9,18344.05,18198.0,18297.4,402498189.0,22265.79
2022-11-04,18301.95,18377.25,18254.65,18361.45,494408351.0,28541.83
2022-11-07,18456.45,18496.95,18309.4,18450.15,685745202.0,35060.05
2022-11-09,18534.65,18538.05,18363.85,18406.25,623903832.0,33780.98
2022-11-10,18302.35,18356.25,18202.15,18267.1,531651402.0,27437.64
2022-11-11,18505.95,18586.15,18498.9,18573.35,1005918620.0,42055.5
2022-11-14,18603.95,18626.15,18547.05,18568.4,668369172.0,30870.23
